Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ10,OUT017,2689.2526757434534
FDW45,OUT035,2306.5105374640007
NCK30,OUT049,3971.2013339793702
FDU31,OUT018,3390.9142048123394
NCQ17,OUT019,1946.6583402069118
FDN01,OUT017,2594.083319323596
FDZ19,OUT049,2611.8495938939122
DRG37,OUT017,2483.7956418480826
FDE32,OUT045,550.9826276910208
FDO34,OUT049,2724.4860563687653
FDM04,OUT019,1252.0653537110447
FDZ25,OUT049,2791.82403502773
FDU08,OUT049,1706.3729775161337
NCW30,OUT045,4262.93490307613
NCM18,OUT013,1009.2999281768061
FDS22,OUT035,729.3550311472864
NCH18,OUT017,3804.456890524365
FDC23,OUT013,3109.1343058369966
FDY46,OUT013,3093.570569243915
NCU06,OUT046,3518.258133260206
FDX57,OUT045,1521.972254922086
FDX36,OUT027,3392.237196004542
FDL16,OUT045,189.25079654909132
FDT16,OUT010,4003.245092132005
FDN16,OUT018,1447.5524129967343
FDC03,OUT046,3058.33732499096
DRF60,OUT013,3936.0252646317567
FDS27,OUT027,3458.275001033042
FDP33,OUT010,3554.292002891216
FDJ36,OUT018,1108.998838062209
NCR42,OUT013,779.2954847095571
FDV14,OUT017,1262.4611491450414
NCP42,OUT035,3202.407172048108
FDB50,OUT027,998.3663103688887
NCC30,OUT027,3101.4522476215207
FDA23,OUT018,1515.624113460006
FDW16,OUT017,1367.1233673338538
FDQ52,OUT010,3222.7484752013843
FDB58,OUT049,2461.6572636696073
NCP29,OUT049,795.8864851984181
NCM05,OUT045,4116.5072033883225
FDO25,OUT013,3187.3835860253494
NCM54,OUT046,2265.9944217214143
NCL54,OUT046,3002.0123218327317
FDL39,OUT010,2612.866836505087
FDF53,OUT018,2519.521970080059
NCQ42,OUT035,1976.6763740441274
FDF58,OUT013,1363.3691400706048
FDZ04,OUT035,1043.2748937049437
FDE26,OUT019,1988.9641291359367
FDS60,OUT017,2768.6369037239383
FDV58,OUT017,2644.5739480200427
FDM04,OUT045,837.4757628231418
FDE08,OUT035,2234.129587976353
NCB43,OUT049,2690.7846612470275
FDU11,OUT010,1510.7470632873483
FDF22,OUT019,3329.0549024153734
FDE24,OUT013,2205.7378719186127
DRJ49,OUT046,2313.439196208139
NCQ53,OUT035,3768.5074460788746
NCL41,OUT013,799.426512727463
FDR22,OUT013,2042.262069602566
FDH04,OUT035,1624.2055361990497
DRH15,OUT045,429.3088363355382
FDY40,OUT049,1015.7571251880436
NCI17,OUT035,1104.6253779278231
NCC18,OUT013,3111.64209337021
FDY28,OUT027,3081.2024280988844
FDB45,OUT027,1989.354775315227
NCL30,OUT018,1860.1218996085881
FDM10,OUT017,3103.0752514823253
FDH22,OUT027,1844.5075516373508
NCZ53,OUT017,3033.1939597226665
NCI18,OUT013,3813.622183102936
FDH14,OUT027,2470.337034366934
FDR36,OUT027,593.8114095987112
FDW01,OUT045,2295.026482814792
FDK02,OUT027,1826.2463067140998
FDJ02,OUT018,2286.060514755547
FDU55,OUT013,4318.12860976738
NCV18,OUT027,1310.7492440627393
FDH14,OUT018,2059.130005508585
FDZ37,OUT045,1549.9369203154274
FDX49,OUT049,3484.863564395251
NCD43,OUT046,1879.3652908340264
FDZ07,OUT013,951.8159313922624
FDK43,OUT035,2067.8542665674977
FDR32,OUT018,3354.482716000868
FDT39,OUT013,2797.2945228271965
NCV54,OUT017,1894.791335900798
FDF38,OUT018,668.1655904736654
FDV60,OUT046,2805.7139512021313
FDH44,OUT027,2611.002858290307
FDS21,OUT046,1116.354593662385
NCL41,OUT045,596.2360948458372
FDM46,OUT017,928.6846816962825
FDU27,OUT045,192.81691936512289
NCJ54,OUT017,3541.533463797361
DRG51,OUT018,2674.460068494067
NCA29,OUT019,2905.899941808402
FDR47,OUT045,2836.4900418802426
NCL19,OUT027,2607.1041378803384
DRG01,OUT049,1447.7396422790334
FDG10,OUT046,1186.7443583503555
NCV05,OUT049,2531.00011060046
NCH18,OUT019,3917.0276726481025
FDV14,OUT018,1238.4679941697286
DRJ23,OUT035,2950.739749902692
DRJ11,OUT046,2852.496558887
FDZ03,OUT017,2696.643238709483
FDI27,OUT010,671.3293839271719
FDJ14,OUT018,1194.9425097634958
FDU32,OUT017,1945.8463967520183
FDD47,OUT027,2494.4743913306593
DRF36,OUT035,3047.2505502191125
FDM21,OUT046,3996.50751678081
FDV10,OUT018,528.723699405331
FDH60,OUT018,2764.8026279436854
FDX47,OUT010,2495.424953671478
FDT19,OUT019,2036.6252406329586
FDO11,OUT045,4037.7325950511695
FDH24,OUT027,2829.2068371711684
FDL02,OUT018,1297.1196466951005
FDB02,OUT049,2903.1315340777182
FDA43,OUT046,3068.0924158784583
FDG52,OUT045,649.1710969869782
DRC12,OUT013,3192.357755070967
FDY37,OUT018,2204.3764610314174
NCU18,OUT045,2170.8619594507
FDU09,OUT035,803.0964294590813
DRJ25,OUT027,552.4552821567595
DRE12,OUT018,1622.343890070344
DRL47,OUT017,1896.425345380092
DRK01,OUT046,1547.0253570963978
FDC22,OUT019,2366.996713830591
FDG44,OUT013,834.9237422220904
FDW04,OUT035,1995.0267303612272
FDK09,OUT049,3397.7488106381097
NCN43,OUT035,2077.706674908859
FDG04,OUT049,3165.716628552509
FDH32,OUT010,1184.353652383339
DRI47,OUT017,2327.904794407841
DRE15,OUT013,1525.0685417051027
FDY11,OUT035,1159.7931063959695
FDO60,OUT049,764.0546819024385
FDQ20,OUT018,663.241236125883
FDO57,OUT027,2488.972637615865
FDT14,OUT019,1320.2323464987385
FDA57,OUT049,683.3148853773637
DRN35,OUT017,425.62257836378194
FDJ03,OUT046,756.567708296101
FDX28,OUT017,1205.6478530000531
DRE25,OUT045,1305.4807308509844
FDR09,OUT046,3977.3534784890508
FDB23,OUT035,3671.992123651038
FDO08,OUT045,2551.6832714879565
FDQ23,OUT049,1769.2425525793806
FDW04,OUT013,2228.404856044792
DRK13,OUT010,2507.9088494484567
NCL17,OUT027,2374.1147464054266
FDY21,OUT035,2439.520374991047
FDJ38,OUT027,3413.613131577149
FDA37,OUT019,1998.2282209607765
FDV43,OUT013,761.2179021802258
FDL36,OUT046,1369.322904486824
FDD53,OUT045,645.8922478042914
FDZ19,OUT010,2364.161874346224
FDV21,OUT045,1423.1729871101634
NCL54,OUT018,2837.3938365792674
DRI47,OUT027,2621.9589280981745
DRG03,OUT049,2410.2703045913877
FDG21,OUT013,2085.0969546859196
FDW03,OUT018,1694.7697162785225
NCI55,OUT046,2098.3688241637865
DRC36,OUT019,2846.4677652841638
FDH22,OUT017,1581.8818148505852
FDV20,OUT045,1909.7381652944605
NCU41,OUT027,3238.595412124534
FDN46,OUT027,1437.756758146421
FDK50,OUT045,2654.582345191222
NCA05,OUT027,2653.891241827874
DRH01,OUT018,2367.6271377313824
FDT08,OUT018,2237.0858284414717
FDM08,OUT018,3404.5394415882583
FDZ07,OUT035,705.8369328715598
FDS22,OUT017,739.1316178114503
FDV35,OUT027,2327.1846793656077
FDI28,OUT010,1290.572454674515
FDW58,OUT027,2108.2381633391815
FDT52,OUT045,3859.4613063035104
FDY34,OUT046,2823.429196348661
FDR10,OUT046,2731.6178287985895
FDK57,OUT017,1690.0567025631863
FDR02,OUT027,2068.162688642573
FDX49,OUT046,3536.4472646627364
FDQ20,OUT046,817.4760554434615
DRK23,OUT045,3863.055758551731
NCW06,OUT046,3040.5779277451948
FDR31,OUT017,2257.562447050008
NCE43,OUT013,2604.6204931036955
DRO59,OUT027,1412.8164327742452
FDN09,OUT049,3920.5997095551284
FDR11,OUT046,2179.700710881727
FDO57,OUT013,2424.027235759713
NCX18,OUT017,3182.941411583819
FDB05,OUT018,3683.572526853881
FDQ08,OUT018,970.626556187246
NCG43,OUT035,1289.1735840116926
FDJ56,OUT013,1214.9849680630687
FDA13,OUT010,229.53903919617733
FDO56,OUT017,1786.0263451874343
FDB37,OUT018,3843.65730554079
FDZ02,OUT018,1501.1733809959405
FDQ24,OUT046,3849.2083130629835
FDM16,OUT013,1463.8280883148109
FDU35,OUT049,1498.6826660292427
FDT35,OUT035,2428.9480378768894
NCX30,OUT049,3991.7091944034255
FDG04,OUT017,3054.2962629398826
FDI12,OUT035,1111.7095356045866
FDE35,OUT035,972.1279372660356
NCP14,OUT027,1619.2158743407272
NCY53,OUT045,1640.2118946765695
FDP49,OUT017,726.7813830719388
FDQ04,OUT017,469.1487615490514
FDM39,OUT035,2788.2062232747157
FDO58,OUT019,2685.5149004849227
FDC56,OUT017,1497.6133378420236
NCQ54,OUT046,2825.7868612964267
FDV10,OUT027,825.2719463532158
NCK17,OUT046,764.2464731565451
NCF55,OUT027,932.8348704220625
FDV33,OUT013,4385.685428473444
NCH29,OUT019,1690.7556988282158
FDA37,OUT027,2171.831630945675
FDH46,OUT018,1568.8981742495234
FDS25,OUT035,1326.7783477741323
FDH04,OUT027,1811.202140665784
FDX52,OUT046,3101.8370636493673
NCD42,OUT017,659.5796898868102
FDW47,OUT017,1838.8107813716852
FDL25,OUT027,1322.2725526214454
NCJ06,OUT010,1856.9138341748985
FDY09,OUT013,3015.538357790483
FDS40,OUT046,862.0867977871676
FDH41,OUT017,3166.880792950935
FDG38,OUT035,1308.9268030368003
FDU03,OUT027,2868.8461190259077
FDV20,OUT046,1980.4410273836766
DRB13,OUT045,3211.356363331186
NCQ30,OUT013,2208.3394233214203
NCH06,OUT013,3917.81498544665
FDU50,OUT018,1933.6753217006299
NCO42,OUT019,2533.082930908473
FDW09,OUT018,1257.9719890022607
FDH04,OUT013,1835.580701045903
FDC21,OUT045,1703.9442243768208
FDL21,OUT049,849.7505506989764
FDM46,OUT010,561.3194017259484
FDT22,OUT019,514.5922755726751
FDB28,OUT035,2911.393562998008
FDI12,OUT018,1075.5414010729291
FDA28,OUT045,1962.4206716693698
FDF59,OUT013,2109.4068086857405
FDM45,OUT027,1972.6476542599012
FDQ56,OUT017,1012.0346072832508
FDR46,OUT049,1893.22371244225
FDT01,OUT013,2912.457495452476
FDD16,OUT027,1464.5244486755146
NCU30,OUT010,2579.657254908456
FDM40,OUT010,1327.8252330466894
FDI56,OUT035,1262.1105435866994
NCS30,OUT013,2043.287210076025
FDU08,OUT017,1592.9954214447498
FDX51,OUT027,3409.244496256011
FDA43,OUT045,3016.0883222509547
FDX59,OUT010,430.408204014464
FDC37,OUT018,1622.7534678880147
FDP58,OUT013,3250.1292694071635
NCY42,OUT035,2392.70097333593
FDF21,OUT018,2839.7673460736987
FDU10,OUT027,850.9462415687631
DRL47,OUT018,1863.019053406595
FDA58,OUT018,3863.1608425265513
FDJ22,OUT049,3004.5762189174784
FDK50,OUT046,2701.5666559184974
FDO38,OUT035,1065.0062572760035
DRF60,OUT035,3719.845547931898
NCZ42,OUT019,4062.3765898608435
FDD35,OUT049,2010.6178679967597
FDL25,OUT045,1115.1807494968562
FDJ16,OUT013,828.3788450533793
DRK59,OUT049,3616.388601923285
FDI50,OUT046,3789.5724021595743
NCB19,OUT045,1214.6916999295681
DRI37,OUT035,629.5535818103708
FDA14,OUT027,2476.3425926588097
FDC08,OUT018,3181.8456674887675
FDS45,OUT046,1838.9342142388705
FDI21,OUT049,1043.1291843542094
DRJ47,OUT035,2690.025496078473
DRE37,OUT027,2985.914282054833
FDT55,OUT018,2396.8669945920738
NCG42,OUT027,2291.6364537181616
FDA31,OUT049,2475.5548132907534
NCW42,OUT046,3732.572638616817
FDF50,OUT017,2719.003338647428
FDK56,OUT049,2613.210504831728
FDX10,OUT035,251.82027598756395
NCK07,OUT027,2792.5124282385987
FDZ49,OUT017,3030.3848434773063
FDR33,OUT013,2040.1329912978545
FDO44,OUT018,1862.9991676847094
FDA20,OUT046,2943.131979422218
NCL30,OUT045,1970.6609225118445
FDI05,OUT019,616.2098137643734
FDQ12,OUT018,3539.6024513366247
FDH47,OUT017,1650.6986927198159
FDH34,OUT018,2916.3738164394053
FDF29,OUT046,2244.7093038548737
FDG40,OUT018,481.26029114327685
NCE18,OUT017,3968.759931758763
FDP21,OUT010,3072.4674958005235
FDY50,OUT013,1263.945289669271
FDB36,OUT049,2329.3667960010243
NCZ29,OUT049,1918.6163773087428
FDU20,OUT018,1854.254448221196
FDO56,OUT013,2083.5813129418057
FDW31,OUT049,3169.566709244049
DRH59,OUT013,1348.4057070933923
NCB30,OUT017,3115.7038532933766
FDK43,OUT027,2337.352855657995
FDW43,OUT045,3664.508932978246
NCL19,OUT017,2276.748455625817
FDJ27,OUT046,1282.317744846132
FDC45,OUT046,2309.770422266418
FDY40,OUT035,595.5636543209148
NCM41,OUT035,1452.0822627649432
NCK18,OUT019,2977.220333316727
FDP37,OUT049,1629.4519711301436
FDA27,OUT027,4312.99967369443
NCX30,OUT035,3921.766663917053
FDR09,OUT017,3786.633275067885
FDG08,OUT027,2411.7320290719435
NCU30,OUT013,2890.334175286829
FDB16,OUT017,1351.6238299816978
FDM16,OUT017,1182.228942251626
FDC48,OUT013,1655.5121876451121
NCF18,OUT046,2826.957371345223
FDU46,OUT018,1452.7950987599215
FDH41,OUT018,3130.661125341743
NCN42,OUT010,2404.1331832896576
FDU49,OUT046,1496.1305646473957
FDB20,OUT027,1444.4503332482018
FDG50,OUT019,1739.18926635151
FDW20,OUT045,1978.021015118662
NCO55,OUT049,1560.1919212920438
FDX48,OUT046,2510.93826090093
FDU48,OUT046,2082.731872152319
FDR48,OUT019,1792.55190339818
FDK27,OUT013,2320.2003092688537
FDT35,OUT013,2617.098056930896
FDN12,OUT049,1599.463032888605
NCE31,OUT019,-451.81785762459185
FDL21,OUT017,750.8057558411638
FDV56,OUT017,1746.3503881013094
FDR16,OUT017,3075.004697533972
NCP41,OUT049,1874.391237651871
FDJ27,OUT013,1443.3891302742559
FDA07,OUT017,1962.545648465606
FDK55,OUT049,1508.5665084892862
FDM33,OUT049,3302.0379450806213
FDY46,OUT046,2965.579603371527
FDD36,OUT046,2036.3032602333587
FDB12,OUT027,1576.6262308385958
FDF28,OUT019,2126.6795603378378
NCE07,OUT019,2594.9789286254127
FDW50,OUT027,2698.72195469118
NCW18,OUT017,3572.067299046321
NCJ17,OUT019,583.9164603423596
DRZ24,OUT010,1569.6114394543765
FDS07,OUT035,1999.0879879862296
NCW05,OUT010,797.2078070885145
FDZ22,OUT018,1242.7758166780804
FDK02,OUT046,2142.5491747329797
FDZ45,OUT027,3531.6258704076245
FDL25,OUT046,1159.984161549979
FDS08,OUT045,2753.7910894411543
NCZ42,OUT027,4088.556623092787
FDX57,OUT035,1474.705410194907
FDF21,OUT046,3008.5962456116577
FDJ56,OUT018,855.9983427802472
FDX10,OUT013,479.14263007039335
DRG48,OUT035,2440.5145044360033
DRN37,OUT046,2490.7277849321617
NCY41,OUT018,309.2277155325464
FDN28,OUT045,1745.9818234491686
FDE34,OUT045,2593.458285932662
FDR10,OUT045,2712.917374422199
FDC32,OUT017,1126.1498864003152
DRG13,OUT046,2668.3119853133103
FDP59,OUT049,1604.6813070603093
NCT53,OUT010,2549.8414039905365
FDL57,OUT027,4179.000832142614
FDN32,OUT010,3029.7091275659077
FDK09,OUT018,3251.708971190914
FDA52,OUT010,2074.6780461399503
FDC57,OUT049,2996.9891241404184
FDI09,OUT035,3307.9916505007386
NCB07,OUT046,2998.4216633658143
FDP26,OUT035,1206.62642544333
FDP40,OUT027,2055.9055768616454
FDL15,OUT013,2559.68206126471
FDV07,OUT046,2053.311568937661
FDS03,OUT017,842.0322084605286
FDE50,OUT049,3059.1810523407767
FDQ15,OUT017,666.5241219513518
FDQ33,OUT010,1935.1513500288602
FDT22,OUT013,844.9809310489
DRO35,OUT035,1868.0497631547696
FDJ41,OUT049,4283.896253259041
FDQ27,OUT035,1681.2143155759877
FDC26,OUT017,1352.5239849785212
NCF43,OUT027,2693.453333748068
NCR50,OUT035,2495.0512748146575
FDE39,OUT018,1863.993852421212
FDN49,OUT027,529.0164051190513
DRG11,OUT035,1533.3123605149704
NCA18,OUT049,1857.2153695409652
FDM36,OUT018,2555.7820729975538
FDW32,OUT017,1034.7234953175794
NCQ18,OUT010,780.872047457091
FDX14,OUT027,1313.3194704217676
FDD46,OUT017,1933.6713775361131
FDI34,OUT019,3411.2103829923108
NCJ17,OUT035,868.5667310625358
FDB52,OUT035,4051.3260606811273
FDV55,OUT018,2096.8005656343157
FDC57,OUT046,2999.818924293322
FDB29,OUT046,1834.9829519721534
NCO43,OUT035,1591.593133766015
FDG44,OUT045,624.7015185690034
FDJ34,OUT045,1782.5695733944158
FDH40,OUT049,1202.453709329522
NCD07,OUT027,1959.2302300846895
FDB41,OUT017,398.42633458515775
FDH47,OUT018,1035.2874972092686
DRK37,OUT035,3002.5766894407025
FDM25,OUT019,2740.1994622362836
NCX06,OUT045,2976.887987501974
NCS05,OUT017,2145.879723022841
FDS39,OUT045,2381.269002101726
FDC47,OUT027,3463.18402162625
FDG20,OUT013,2632.7074775610054
DRL23,OUT017,1715.18012484855
FDY33,OUT013,2455.496365930245
NCH18,OUT045,3853.477076721025
FDX47,OUT035,2506.3620142492946
NCB06,OUT045,2311.65300508399
FDP36,OUT049,1056.6355202331906
FDW44,OUT018,2678.6920876369622
NCU41,OUT018,2856.1295879278878
NCS17,OUT046,1400.2995476553224
FDD46,OUT035,2028.5525456716605
FDE45,OUT017,2750.7889806250314
FDI09,OUT017,3255.5994143895296
NCJ54,OUT010,3498.659167067224
NCA29,OUT018,2708.237476066952
NCN41,OUT027,2142.7794159979567
FDY34,OUT035,2728.973124361484
NCG55,OUT035,1815.7867080540673
DRM49,OUT046,338.7549440807852
NCB42,OUT049,2038.183798180955
FDE58,OUT045,1781.9939737892455
DRJ25,OUT013,531.6003267710803
FDS47,OUT010,639.5487671930096
FDY21,OUT049,2562.9705816944843
NCI54,OUT013,2003.3481205871103
FDO24,OUT017,1835.0311909745615
FDY43,OUT035,2380.4391169319024
FDF35,OUT018,1086.774872156806
NCP29,OUT019,564.6762986982794
FDN28,OUT027,1914.2603528228865
FDJ50,OUT018,868.7294362497923
FDQ14,OUT027,2537.4146795111883
FDC37,OUT035,1723.2191369544853
FDN08,OUT046,1778.9053433286645
FDD04,OUT035,2397.631070812233
FDW34,OUT018,3792.538234778931
FDP04,OUT017,1099.241392875345
NCG07,OUT017,2854.406477817127
NCN14,OUT018,2554.137156143286
FDJ16,OUT045,633.6116564104705
NCM42,OUT045,1837.5156372450547
NCF19,OUT046,909.906328659159
FDY21,OUT018,2403.501792982832
FDY19,OUT035,1785.9902842024494
FDV09,OUT045,2478.4240278186007
FDA28,OUT013,2383.798030665108
FDC38,OUT018,1640.0406277256625
FDL28,OUT045,3554.257183962869
NCH43,OUT049,3362.600517581981
NCN53,OUT045,665.3751448209841
NCW05,OUT017,1131.6634497339728
NCO30,OUT018,2922.113557901728
FDT04,OUT019,197.97383281358634
FDB27,OUT018,2977.720958411697
NCK07,OUT013,2819.727186711767
NCA53,OUT013,1198.3439356001218
FDB33,OUT018,2537.0169661751424
FDU37,OUT017,939.3770018606629
FDR13,OUT035,1884.5809888057302
FDE45,OUT049,2869.094967002049
FDV37,OUT017,2836.888507573818
FDX44,OUT019,1525.6315203890808
NCL06,OUT017,3902.9130171891957
FDJ28,OUT045,3104.663271088397
FDX55,OUT049,3420.337932855149
NCK17,OUT018,602.0520370883205
FDH52,OUT035,991.7549434056273
FDN13,OUT027,1348.0576429143475
FDK44,OUT018,2235.537693923343
FDU16,OUT046,1277.8207183361337
FDZ07,OUT017,652.8221500718973
NCN06,OUT027,2487.7882644815218
FDH02,OUT010,1570.272973460611
NCW18,OUT045,3892.4061408782472
FDH57,OUT013,2311.119726899684
FDV35,OUT045,2030.421162848812
NCU29,OUT013,2609.6390169499246
NCP02,OUT046,1042.9000120811143
FDN44,OUT013,2840.4244223099813
FDX03,OUT018,526.6581676648857
FDR11,OUT010,1689.9332181753343
FDA36,OUT046,3189.221186702438
FDP58,OUT027,3245.8261421962343
FDH31,OUT045,1661.7272758289873
FDH34,OUT035,3005.871356106716
FDS13,OUT035,3788.743670375796
FDT01,OUT018,3449.637228525029
FDY09,OUT049,2889.6962934276635
FDV33,OUT027,4359.834912853879
NCW29,OUT010,2061.823296917988
NCN17,OUT045,1809.139692755256
FDX01,OUT046,2040.1365530816693
FDL03,OUT049,3295.5511801826724
DRL59,OUT049,1000.5857508984554
DRM11,OUT027,4252.231235836487
FDA43,OUT049,3060.505655722536
FDZ56,OUT010,2714.789106132237
FDI44,OUT018,868.0988661966476
FDB50,OUT013,972.6286914794364
FDU15,OUT019,789.207163569059
NCJ19,OUT019,1347.2234138406238
FDD48,OUT013,2107.982533746668
NCW42,OUT035,3362.1337850300442
FDL24,OUT017,2771.4058131591446
NCB30,OUT013,3393.9480641040645
FDK25,OUT013,2367.9943109931082
FDW28,OUT049,2889.1404695015844
FDD47,OUT017,2216.8539664462187
FDK16,OUT019,1004.183305210423
FDW37,OUT046,1140.1201376356003
FDA48,OUT035,3133.297080266908
FDA14,OUT017,2129.931752365341
FDV15,OUT013,1379.0987851942227
FDN22,OUT049,3547.0494120838157
NCD55,OUT045,756.7612070448959
FDY43,OUT013,2598.3158897678586
NCU05,OUT017,1145.2049178838752
FDF10,OUT035,1783.2902977491249
FDR39,OUT018,2580.2663524368472
FDG40,OUT013,769.888927946573
FDZ28,OUT019,2038.2304150665514
FDE02,OUT045,1169.070962339356
FDU60,OUT049,2589.7135025773096
FDM21,OUT013,4118.312775372851
FDV52,OUT019,1319.557502153315
NCW06,OUT013,3181.073861872188
FDX36,OUT035,3155.5673617370776
FDT35,OUT027,2737.2723980435803
NCL19,OUT010,2496.679507815137
NCD31,OUT046,2802.8894517104673
FDE53,OUT019,1922.1550635270105
FDW58,OUT019,2063.615465394032
DRF48,OUT046,3263.2011995292705
FDW57,OUT035,2450.063574994165
DRH13,OUT017,1740.7887236681854
FDT33,OUT013,2928.6641220121383
DRK47,OUT027,3708.9924867626614
FDY22,OUT010,1289.9280305013017
FDC35,OUT019,2743.2560742987625
FDO03,OUT013,4008.3377132416936
FDF24,OUT045,1367.360039754989
FDF56,OUT018,2383.8118724638734
FDD28,OUT013,1098.1931339450311
FDG53,OUT027,2467.3550074421983
FDO27,OUT019,564.7723343898033
NCF54,OUT018,2566.148685902732
FDC20,OUT027,1208.8957094365505
FDU10,OUT046,703.4228667109455
DRA24,OUT018,2468.0092615207686
FDA02,OUT010,2312.205073827263
FDG10,OUT017,1035.2240569174428
FDW39,OUT010,3100.9811188114254
FDP04,OUT019,1354.0663858994376
NCM55,OUT013,3008.407280615491
FDG47,OUT045,3979.8909114070593
NCU41,OUT017,2886.316370823908
NCK31,OUT017,852.9481493333042
FDZ46,OUT045,1655.7594473232166
FDU13,OUT027,1943.968727586791
NCF19,OUT045,844.11640470149
NCJ43,OUT013,3040.5807322380897
NCJ05,OUT045,2383.6844948112994
FDS04,OUT027,1968.2594579487559
FDX28,OUT010,1887.3653686779762
FDB41,OUT027,742.7913047883667
FDG53,OUT046,2318.8429551899826
FDL15,OUT010,2286.447459745006
FDQ08,OUT049,1118.9585686511928
DRN36,OUT013,1707.7577810496587
FDI46,OUT013,4064.6595285755684
FDG16,OUT027,3401.4562855771474
FDV32,OUT013,1038.2948159137231
FDF44,OUT010,1930.5054237129661
FDK04,OUT018,805.940942588797
NCA41,OUT013,3281.7561572990526
FDD51,OUT017,307.72766741119995
NCZ53,OUT045,3078.7581782970956
FDP01,OUT027,2545.517268686868
FDY25,OUT049,3105.996679059339
FDB17,OUT018,2771.80748236581
NCV54,OUT018,1853.5348335720191
FDJ32,OUT017,891.7831721561815
FDA37,OUT049,1993.864709370122
FDG35,OUT035,2813.0268834647613
NCM05,OUT018,4052.725994220047
FDG45,OUT046,3649.3979324886022
FDH28,OUT013,529.6680570822027
NCE18,OUT049,4168.384555313365
FDH38,OUT045,2054.348787300849
FDR56,OUT013,3059.155424020988
FDH17,OUT027,1889.2771645494795
FDD39,OUT049,3338.0460252802695
FDB41,OUT049,536.5350734468193
NCR53,OUT046,3147.287535995394
FDX46,OUT017,799.8630669488011
FDV28,OUT049,805.9069437655526
FDA08,OUT018,2492.6208567443646
FDH45,OUT017,325.16608286652263
NCS38,OUT010,1404.0000362347455
FDD40,OUT010,3149.1455500344236
DRM59,OUT035,2619.113387276211
NCJ43,OUT018,2903.5797861269966
NCN29,OUT013,1201.3841064831504
NCC19,OUT045,2816.673801509267
FDR56,OUT035,2800.6606576089544
FDZ43,OUT049,3803.180725737897
FDJ32,OUT010,830.8082672064629
DRH03,OUT017,1416.1634287872075
NCZ54,OUT035,2367.119752864375
FDE26,OUT017,2049.649394687356
FDS03,OUT045,890.0656617305503
DRZ24,OUT019,1688.0334366347088
FDO48,OUT027,3782.8519288019597
FDW39,OUT049,2869.6735358368533
NCK05,OUT049,1204.5270129458404
NCK30,OUT017,3843.14007702468
FDT27,OUT018,3492.1728943153503
FDS08,OUT019,2787.8160306754035
NCJ19,OUT049,575.0902884817369
FDC58,OUT045,914.2010158210323
DRE37,OUT013,2941.1905261517713
FDW02,OUT035,2059.450626715683
FDJ02,OUT010,2388.6593020039945
FDX09,OUT045,2719.1696208165085
FDT31,OUT010,3083.465074693595
FDI24,OUT049,2704.1828493202265
FDY09,OUT045,2959.8491367804345
FDV28,OUT045,34.41276956170623
DRM47,OUT049,3088.1119058315635
FDT52,OUT019,3934.6353321438874
FDI48,OUT018,714.6699294075333
FDY55,OUT017,3774.2474196824805
FDU48,OUT013,2199.817257655028
FDN25,OUT045,843.480137104074
FDP20,OUT049,2005.2515268879797
FDJ15,OUT013,3232.178156391423
FDD04,OUT018,1894.4703385046487
FDY58,OUT045,3642.6220039178042
FDR37,OUT018,2669.8735349377494
FDF44,OUT013,2218.796423593645
FDD32,OUT045,1303.2491312598613
FDR57,OUT017,2532.477999409599
DRG39,OUT027,1121.5973100058727
FDX15,OUT017,1903.1056728806107
DRN37,OUT045,2397.821833221784
FDW40,OUT027,2672.1200094112137
FDB32,OUT049,1581.2942534896683
FDM40,OUT018,1657.8745020624701
FDE39,OUT027,2185.7111337503084
DRH49,OUT017,1290.9045500205611
FDT46,OUT049,912.7958722680632
NCF06,OUT035,4170.86301899876
FDP07,OUT017,2781.9560926836384
FDC04,OUT013,3967.427054913296
FDZ32,OUT017,1629.911577707273
FDD50,OUT045,2202.454328856118
FDU56,OUT017,2820.887045695563
FDV34,OUT017,1242.9919175964933
NCY41,OUT013,642.3901232560129
NCK18,OUT046,2873.568904208707
DRH25,OUT049,986.6865739168352
FDT57,OUT046,3919.4163698035627
FDV56,OUT018,1717.4495769326422
FDV12,OUT045,1446.6332870453334
FDN52,OUT017,960.6676653591348
FDX38,OUT035,749.1858102458427
FDE47,OUT018,1863.9499920366034
NCO07,OUT013,3712.7907609601934
FDV09,OUT027,2715.0858802754665
FDZ23,OUT019,2817.9553874423254
DRH51,OUT018,1038.0075017086638
NCY54,OUT045,2132.0333965647624
DRG49,OUT013,4002.159892744232
NCC19,OUT049,2876.779899156565
NCV53,OUT045,3936.3569387009265
FDZ47,OUT019,2038.3212822062778
NCO26,OUT018,1599.1598011345086
NCP02,OUT045,1009.8221729659308
NCW30,OUT018,4179.3010656476035
NCN55,OUT046,3786.769467351358
FDB20,OUT010,1102.080770956054
DRL11,OUT013,2679.014269524545
DRD60,OUT045,2880.062964043016
FDW14,OUT010,1679.4074913539625
FDL27,OUT010,1269.9305693747774
FDU09,OUT018,723.8465265502491
DRH36,OUT027,1477.938490653607
FDP34,OUT027,2283.8486851730886
FDE04,OUT017,2820.4501449309937
FDZ57,OUT027,2323.9515580281623
FDF02,OUT010,1107.5623802608425
FDG28,OUT045,3856.542667758393
NCI31,OUT046,802.4593899947395
FDT43,OUT013,1120.862391358438
FDU20,OUT046,2055.194438712053
FDD53,OUT013,1083.8095575543448
FDW15,OUT045,2291.8011537834245
